fallback_mode,threshold,condition,bit_accuracy,message_accuracy,dcss_usage_rate
average,0.16620000000000001,crop50_blur,0.9225000143051147,0.18333333730697632,0.8833333253860474
average,0.16620000000000001,crop50_jpeg,0.6513888835906982,0.0,0.28333333134651184
average,0.16620000000000001,macro_average,0.8365740776062012,,
average,0.1663,crop50,0.9358333349227905,0.2916666567325592,0.9083333611488342
average,0.1663,crop50_blur,0.9225000143051147,0.18333333730697632,0.8833333253860474
average,0.1663,crop50_jpeg,0.6513888835906982,0.0,0.28333333134651184
average,0.1663,macro_average,0.8365740776062012,,
average,0.1664,crop50,0.9358333349227905,0.2916666567325592,0.9083333611488342
average,0.1664,crop50_blur,0.9225000143051147,0.18333333730697632,0.8833333253860474
average,0.1664,crop50_jpeg,0.6513888835906982,0.0,0.28333333134651184
average,0.1664,macro_average,0.8365740776062012,,
average,0.16649999999999998,crop50,0.9358333349227905,0.2916666567325592,0.9166666865348816
average,0.16649999999999998,crop50_blur,0.9225000143051147,0.18333333730697632,0.8833333253860474
average,0.16649999999999998,crop50_jpeg,0.6519444584846497,0.0,0.2916666567325592
average,0.16649999999999998,macro_average,0.8367592692375183,,
average,0.1666,crop50,0.9358333349227905,0.2916666567325592,0.9166666865348816
average,0.1666,crop50_blur,0.9225000143051147,0.18333333730697632,0.8833333253860474
average,0.1666,crop50_jpeg,0.6519444584846497,0.0,0.2916666567325592
average,0.1666,macro_average,0.8367592692375183,,
average,0.16670000000000001,crop50,0.9358333349227905,0.2916666567325592,0.9166666865348816
average,0.16670000000000001,crop50_blur,0.9238888621330261,0.18333333730697632,0.8916666507720947
average,0.16670000000000001,crop50_jpeg,0.6519444584846497,0.0,0.2916666567325592
average,0.16670000000000001,macro_average,0.8372222185134888,,
average,0.1668,crop50,0.9358333349227905,0.2916666567325592,0.9166666865348816
average,0.1668,crop50_blur,0.9238888621330261,0.18333333730697632,0.8916666507720947
average,0.1668,crop50_jpeg,0.6519444584846497,0.0,0.2916666567325592
average,0.1668,macro_average,0.8372222185134888,,
average,0.1669,crop50,0.9358333349227905,0.2916666567325592,0.9166666865348816
average,0.1669,crop50_blur,0.9238888621330261,0.18333333730697632,0.8916666507720947
average,0.1669,crop50_jpeg,0.652222216129303,0.0,0.30000001192092896
average,0.1669,macro_average,0.8373148043950399,,
average,0.16699999999999998,crop50,0.9358333349227905,0.2916666567325592,0.9166666865348816
average,0.16699999999999998,crop50_blur,0.9238888621330261,0.18333333730697632,0.8916666507720947
average,0.16699999999999998,crop50_jpeg,0.652222216129303,0.0,0.30000001192092896
average,0.16699999999999998,macro_average,0.8373148043950399,,
average,0.1671,crop50,0.9358333349227905,0.2916666567325592,0.9166666865348816
average,0.1671,crop50_blur,0.9238888621330261,0.18333333730697632,0.8916666507720947
average,0.1671,crop50_jpeg,0.652222216129303,0.0,0.30000001192092896
average,0.1671,macro_average,0.8373148043950399,,
average,0.1672,crop50,0.9358333349227905,0.2916666567325592,0.9166666865348816
average,0.1672,crop50_blur,0.9238888621330261,0.18333333730697632,0.8916666507720947
average,0.1672,crop50_jpeg,0.652222216129303,0.0,0.30000001192092896
average,0.1672,macro_average,0.8373148043950399,,
average,0.1673,crop50,0.9358333349227905,0.2916666567325592,0.9166666865348816
average,0.1673,crop50_blur,0.9238888621330261,0.18333333730697632,0.8916666507720947
average,0.1673,crop50_jpeg,0.652222216129303,0.0,0.30000001192092896
average,0.1673,macro_average,0.8373148043950399,,
average,0.1674,crop50,0.9358333349227905,0.2916666567325592,0.9166666865348816
average,0.1674,crop50_blur,0.9238888621330261,0.18333333730697632,0.8916666507720947
average,0.1674,crop50_jpeg,0.652222216129303,0.0,0.30000001192092896
average,0.1674,macro_average,0.8373148043950399,,
average,0.16749999999999998,crop50,0.9358333349227905,0.2916666567325592,0.9166666865348816
average,0.16749999999999998,crop50_blur,0.9238888621330261,0.18333333730697632,0.8916666507720947
average,0.16749999999999998,crop50_jpeg,0.6541666388511658,0.0,0.3166666626930237
average,0.16749999999999998,macro_average,0.8379629453023275,,
average,0.1676,crop50,0.9358333349227905,0.2916666567325592,0.9166666865348816
average,0.1676,crop50_blur,0.9238888621330261,0.18333333730697632,0.8916666507720947
average,0.1676,crop50_jpeg,0.6541666388511658,0.0,0.3166666626930237
average,0.1676,macro_average,0.8379629453023275,,
average,0.1677,crop50,0.9358333349227905,0.2916666567325592,0.9166666865348816
average,0.1677,crop50_blur,0.9238888621330261,0.18333333730697632,0.8916666507720947
average,0.1677,crop50_jpeg,0.6541666388511658,0.0,0.3166666626930237
average,0.1677,macro_average,0.8379629453023275,,
average,0.1678,crop50,0.9358333349227905,0.2916666567325592,0.9166666865348816
average,0.1678,crop50_blur,0.9238888621330261,0.18333333730697632,0.8916666507720947
average,0.1678,crop50_jpeg,0.6541666388511658,0.0,0.32499998807907104
average,0.1678,macro_average,0.8379629453023275,,
average,0.1679,crop50,0.9358333349227905,0.2916666567325592,0.9166666865348816
average,0.1679,crop50_blur,0.9238888621330261,0.18333333730697632,0.8916666507720947
average,0.1679,crop50_jpeg,0.6536111235618591,0.0,0.3333333432674408
average,0.1679,macro_average,0.8377777735392252,,
average,0.16799999999999998,crop50,0.9358333349227905,0.2916666567325592,0.9166666865348816
average,0.16799999999999998,crop50_blur,0.9238888621330261,0.18333333730697632,0.8916666507720947
average,0.16799999999999998,crop50_jpeg,0.6536111235618591,0.0,0.3333333432674408
average,0.16799999999999998,macro_average,0.8377777735392252,,
average,0.1681,crop50,0.9358333349227905,0.2916666567325592,0.9166666865348816
average,0.1681,crop50_blur,0.9238888621330261,0.18333333730697632,0.8916666507720947
average,0.1681,crop50_jpeg,0.6536111235618591,0.0,0.3333333432674408
average,0.1681,macro_average,0.8377777735392252,,
average,0.1682,crop50,0.9358333349227905,0.2916666567325592,0.9166666865348816
average,0.1682,crop50_blur,0.9238888621330261,0.18333333730697632,0.8916666507720947
average,0.1682,crop50_jpeg,0.6536111235618591,0.0,0.3333333432674408
average,0.1682,macro_average,0.8377777735392252,,
average,0.1683,crop50,0.9358333349227905,0.2916666567325592,0.9166666865348816
average,0.1683,crop50_blur,0.9241666793823242,0.18333333730697632,0.8999999761581421
average,0.1683,crop50_jpeg,0.6536111235618591,0.0,0.3333333432674408
average,0.1683,macro_average,0.8378703792889913,,
average,0.1684,crop50,0.9358333349227905,0.2916666567325592,0.925000011920929
average,0.1684,crop50_blur,0.9241666793823242,0.18333333730697632,0.8999999761581421
average,0.1684,crop50_jpeg,0.6536111235618591,0.0,0.3333333432674408
average,0.1684,macro_average,0.8378703792889913,,
average,0.16849999999999998,crop50,0.9358333349227905,0.2916666567325592,0.925000011920929
average,0.16849999999999998,crop50_blur,0.9241666793823242,0.18333333730697632,0.8999999761581421
average,0.16849999999999998,crop50_jpeg,0.6536111235618591,0.0,0.3333333432674408
average,0.16849999999999998,macro_average,0.8378703792889913,,
average,0.1686,crop50,0.9383333325386047,0.30000001192092896,0.9416666626930237
average,0.1686,crop50_blur,0.9241666793823242,0.18333333730697632,0.8999999761581421
average,0.1686,crop50_jpeg,0.6536111235618591,0.0,0.3333333432674408
average,0.1686,macro_average,0.8387037118275961,,
average,0.1687,crop50,0.9383333325386047,0.30000001192092896,0.9416666626930237
average,0.1687,crop50_blur,0.9241666793823242,0.18333333730697632,0.8999999761581421
average,0.1687,crop50_jpeg,0.6536111235618591,0.0,0.3333333432674408
average,0.1687,macro_average,0.8387037118275961,,
average,0.1688,crop50,0.9383333325386047,0.30000001192092896,0.9416666626930237
average,0.1688,crop50_blur,0.9241666793823242,0.18333333730697632,0.8999999761581421
average,0.1688,crop50_jpeg,0.6536111235618591,0.0,0.3333333432674408
average,0.1688,macro_average,0.8387037118275961,,
average,0.1689,crop50,0.9383333325386047,0.30000001192092896,0.9416666626930237
average,0.1689,crop50_blur,0.9241666793823242,0.18333333730697632,0.8999999761581421
average,0.1689,crop50_jpeg,0.653333306312561,0.0,0.34166666865348816
average,0.1689,macro_average,0.83861110607783,,
average,0.16899999999999998,crop50,0.9383333325386047,0.30000001192092896,0.9416666626930237
average,0.16899999999999998,crop50_blur,0.9241666793823242,0.18333333730697632,0.8999999761581421
average,0.16899999999999998,crop50_jpeg,0.6524999737739563,0.0,0.3499999940395355
average,0.16899999999999998,macro_average,0.8383333285649618,,
average,0.1691,crop50,0.9383333325386047,0.30000001192092896,0.9416666626930237
average,0.1691,crop50_blur,0.9241666793823242,0.18333333730697632,0.8999999761581421
average,0.1691,crop50_jpeg,0.6524999737739563,0.0,0.3499999940395355
average,0.1691,macro_average,0.8383333285649618,,
average,0.1692,crop50,0.9383333325386047,0.30000001192092896,0.949999988079071
average,0.1692,crop50_blur,0.9241666793823242,0.18333333730697632,0.8999999761581421
average,0.1692,crop50_jpeg,0.6524999737739563,0.0,0.3499999940395355
average,0.1692,macro_average,0.8383333285649618,,
average,0.1693,crop50,0.9386110901832581,0.30000001192092896,0.9583333134651184
average,0.1693,crop50_blur,0.9241666793823242,0.18333333730697632,0.8999999761581421
average,0.1693,crop50_jpeg,0.6524999737739563,0.0,0.3499999940395355
average,0.1693,macro_average,0.8384259144465128,,
average,0.1694,crop50,0.9386110901832581,0.30000001192092896,0.9583333134651184
average,0.1694,crop50_blur,0.9241666793823242,0.18333333730697632,0.8999999761581421
average,0.1694,crop50_jpeg,0.6524999737739563,0.0,0.3499999940395355
average,0.1694,macro_average,0.8384259144465128,,
average,0.16949999999999998,crop50,0.9402777552604675,0.30000001192092896,0.9666666388511658
average,0.16949999999999998,crop50_blur,0.9241666793823242,0.18333333730697632,0.8999999761581421
average,0.16949999999999998,crop50_jpeg,0.6524999737739563,0.0,0.3499999940395355
average,0.16949999999999998,macro_average,0.8389814694722494,,
average,0.1696,crop50,0.9402777552604675,0.30000001192092896,0.9666666388511658
average,0.1696,crop50_blur,0.9241666793823242,0.18333333730697632,0.8999999761581421
average,0.1696,crop50_jpeg,0.6524999737739563,0.0,0.3499999940395355
average,0.1696,macro_average,0.8389814694722494,,
average,0.1697,crop50,0.9402777552604675,0.30000001192092896,0.9666666388511658
average,0.1697,crop50_blur,0.9241666793823242,0.18333333730697632,0.8999999761581421
average,0.1697,crop50_jpeg,0.6527777910232544,0.0,0.3583333194255829
average,0.1697,macro_average,0.8390740752220154,,
average,0.1698,crop50,0.9402777552604675,0.30000001192092896,0.9666666388511658
average,0.1698,crop50_blur,0.9241666793823242,0.18333333730697632,0.8999999761581421
average,0.1698,crop50_jpeg,0.6527777910232544,0.0,0.3583333194255829
average,0.1698,macro_average,0.8390740752220154,,
average,0.1699,crop50,0.9402777552604675,0.30000001192092896,0.9666666388511658
average,0.1699,crop50_blur,0.9241666793823242,0.18333333730697632,0.8999999761581421
average,0.1699,crop50_jpeg,0.6516666412353516,0.0,0.36666667461395264
average,0.1699,macro_average,0.8387036919593811,,
average,0.16999999999999998,crop50,0.9402777552604675,0.30000001192092896,0.9666666388511658
average,0.16999999999999998,crop50_blur,0.9241666793823242,0.18333333730697632,0.8999999761581421
average,0.16999999999999998,crop50_jpeg,0.6516666412353516,0.0,0.36666667461395264
average,0.16999999999999998,macro_average,0.8387036919593811,,
average,0.1701,crop50,0.9402777552604675,0.30000001192092896,0.9666666388511658
average,0.1701,crop50_blur,0.9241666793823242,0.18333333730697632,0.8999999761581421
average,0.1701,crop50_jpeg,0.6516666412353516,0.0,0.36666667461395264
average,0.1701,macro_average,0.8387036919593811,,
average,0.1702,crop50,0.9402777552604675,0.30000001192092896,0.9666666388511658
average,0.1702,crop50_blur,0.9241666793823242,0.18333333730697632,0.8999999761581421
average,0.1702,crop50_jpeg,0.6519444584846497,0.0,0.375
average,0.1702,macro_average,0.8387962977091471,,
average,0.1703,crop50,0.9402777552604675,0.30000001192092896,0.9666666388511658
average,0.1703,crop50_blur,0.9241666793823242,0.18333333730697632,0.8999999761581421
average,0.1703,crop50_jpeg,0.6519444584846497,0.0,0.375
average,0.1703,macro_average,0.8387962977091471,,
average,0.1704,crop50,0.9402777552604675,0.30000001192092896,0.9666666388511658
average,0.1704,crop50_blur,0.9241666793823242,0.18333333730697632,0.8999999761581421
average,0.1704,crop50_jpeg,0.6519444584846497,0.0,0.375
average,0.1704,macro_average,0.8387962977091471,,
average,0.17049999999999998,crop50,0.9402777552604675,0.30000001192092896,0.9666666388511658
average,0.17049999999999998,crop50_blur,0.9241666793823242,0.18333333730697632,0.8999999761581421
average,0.17049999999999998,crop50_jpeg,0.6519444584846497,0.0,0.375
average,0.17049999999999998,macro_average,0.8387962977091471,,
average,0.1706,crop50,0.9402777552604675,0.30000001192092896,0.9666666388511658
average,0.1706,crop50_blur,0.9241666793823242,0.18333333730697632,0.8999999761581421
average,0.1706,crop50_jpeg,0.6519444584846497,0.0,0.375
average,0.1706,macro_average,0.8387962977091471,,
average,0.1707,crop50,0.9402777552604675,0.30000001192092896,0.9666666388511658
average,0.1707,crop50_blur,0.9241666793823242,0.18333333730697632,0.8999999761581421
average,0.1707,crop50_jpeg,0.6519444584846497,0.0,0.375
average,0.1707,macro_average,0.8387962977091471,,
average,0.1708,crop50,0.9399999976158142,0.30000001192092896,0.9750000238418579
average,0.1708,crop50_blur,0.9252777695655823,0.18333333730697632,0.9166666865348816
average,0.1708,crop50_jpeg,0.6519444584846497,0.0,0.38333332538604736
average,0.1708,macro_average,0.8390740752220154,,
average,0.1709,crop50,0.9399999976158142,0.30000001192092896,0.9750000238418579
average,0.1709,crop50_blur,0.9252777695655823,0.18333333730697632,0.9166666865348816
average,0.1709,crop50_jpeg,0.6519444584846497,0.0,0.38333332538604736
average,0.1709,macro_average,0.8390740752220154,,
average,0.17099999999999999,crop50,0.9399999976158142,0.30000001192092896,0.9750000238418579
average,0.17099999999999999,crop50_blur,0.9252777695655823,0.18333333730697632,0.9166666865348816
average,0.17099999999999999,crop50_jpeg,0.6519444584846497,0.0,0.38333332538604736
average,0.17099999999999999,macro_average,0.8390740752220154,,
average,0.1711,crop50,0.9399999976158142,0.30000001192092896,0.9750000238418579
average,0.1711,crop50_blur,0.9252777695655823,0.18333333730697632,0.9166666865348816
average,0.1711,crop50_jpeg,0.6519444584846497,0.0,0.38333332538604736
average,0.1711,macro_average,0.8390740752220154,,
average,0.1712,crop50,0.9399999976158142,0.30000001192092896,0.9750000238418579
average,0.1712,crop50_blur,0.9252777695655823,0.18333333730697632,0.9166666865348816
average,0.1712,crop50_jpeg,0.6519444584846497,0.0,0.38333332538604736
average,0.1712,macro_average,0.8390740752220154,,
average,0.1713,crop50,0.9399999976158142,0.30000001192092896,0.9750000238418579
average,0.1713,crop50_blur,0.9252777695655823,0.18333333730697632,0.9166666865348816
average,0.1713,crop50_jpeg,0.6519444584846497,0.0,0.38333332538604736
average,0.1713,macro_average,0.8390740752220154,,
average,0.1714,crop50,0.9399999976158142,0.30000001192092896,0.9750000238418579
average,0.1714,crop50_blur,0.9269444346427917,0.18333333730697632,0.925000011920929
average,0.1714,crop50_jpeg,0.6519444584846497,0.0,0.38333332538604736
average,0.1714,macro_average,0.8396296302477518,,
average,0.17149999999999999,crop50,0.9399999976158142,0.30000001192092896,0.9750000238418579
average,0.17149999999999999,crop50_blur,0.9269444346427917,0.18333333730697632,0.925000011920929
average,0.17149999999999999,crop50_jpeg,0.6519444584846497,0.0,0.38333332538604736
average,0.17149999999999999,macro_average,0.8396296302477518,,
average,0.1716,crop50,0.9399999976158142,0.30000001192092896,0.9750000238418579
average,0.1716,crop50_blur,0.9269444346427917,0.18333333730697632,0.925000011920929
average,0.1716,crop50_jpeg,0.6519444584846497,0.0,0.38333332538604736
average,0.1716,macro_average,0.8396296302477518,,
average,0.1717,crop50,0.9399999976158142,0.30000001192092896,0.9750000238418579
average,0.1717,crop50_blur,0.9272222518920898,0.18333333730697632,0.9333333373069763
average,0.1717,crop50_jpeg,0.6505555510520935,0.0,0.4000000059604645
average,0.1717,macro_average,0.8392592668533325,,
average,0.1718,crop50,0.9399999976158142,0.30000001192092896,0.9750000238418579
average,0.1718,crop50_blur,0.9288889169692993,0.18333333730697632,0.9416666626930237
